time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
141.0, 168869, 16687770.1996, 8238515.4033, 0.026493703, 0.02665706, 0.026657, 0.0000003, 2.0255784, 1.9989213, 1.78295658, 0.00000, 0.9036047556, 4755.433093, 5468.396044, 0.0, 1999.99999052
142.0, 170869, 16687881.6574, 8199560.2533, 0.024904490, 0.02505927, 0.025059, 0.0000003, 2.0352153, 2.0101561, 1.79624525, 0.00000, 0.9022064413, 4793.055879, 5507.654281, 0.0, 1999.99999052
143.0, 172869, 16687985.4308, 8160605.1033, 0.023399047, 0.02354564, 0.023546, 0.0000003, 2.0449434, 2.0213977, 1.80952297, 0.00000, 0.9007875025, 4830.984223, 5547.203897, 0.0, 1999.99999052
144.0, 174869, 16688082.0051, 8121649.9533, 0.021973587, 0.02211237, 0.022112, 0.0000003, 2.0547638, 2.0326515, 1.82279593, 0.00000, 0.8993477168, 4869.217920, 5587.044722, 0.0, 1999.99999052
145.0, 176869, 16688171.8380, 8082694.8033, 0.020624467, 0.02075579, 0.020756, 0.0000003, 2.0646781, 2.0439223, 1.83607016, 0.00000, 0.8978868551, 4907.756891, 5627.176717, 0.0, 1999.99999052
146.0, 178869, 16688255.3609, 8043739.6533, 0.019348427, 0.01947239, 0.019472, 0.0000005, 2.0746876, 2.0552153, 1.84935149, 0.00000, 0.8964046822, 4946.601173, 5667.599973, 0.0, 1999.99999052
147.0, 180869, 16688332.9799, 8004784.5033, 0.018141596, 0.01825878, 0.018259, 0.0000005, 2.0847938, 2.0665351, 1.86264558, 0.00000, 0.8949009561, 4985.750927, 5708.314711, 0.0, 1999.99999052
148.0, 182869, 16688405.0775, 7965829.3533, 0.017000993, 0.01711173, 0.017112, 0.0000004, 2.0949982, 2.0778865, 1.87595793, 0.00000, 0.8933754283, 5025.206425, 5749.321269, 0.0, 1999.99999052
149.0, 184869, 16688472.0138, 7926874.2033, 0.015923504, 0.01602809, 0.016028, 0.0000004, 2.1053022, 2.0892741, 1.88929392, 0.00000, 0.8918278441, 5064.968053, 5790.620109, 0.0, 1999.99999052
150.0, 186869, 16688534.1274, 7887919.0533, 0.014906138, 0.01500486, 0.015005, 0.0000004, 2.1157073, 2.1007025, 1.90265874, 0.00000, 0.8902579419, 5105.036305, 5832.211804, 0.0, 1999.99999052
151.0, 188869, 16688591.7369, 7848963.9033, 0.013946020, 0.01403917, 0.014039, 0.0000004, 2.1262152, 2.1121760, 1.91605750, 0.00000, 0.8886654534, 5145.411785, 5874.097045, 0.0, 1999.99999052
152.0, 190869, 16688645.1415, 7810008.7533, 0.013040389, 0.01312823, 0.013128, 0.0000003, 2.1368273, 2.1236991, 1.92949513, 0.00000, 0.8870501039, 5186.095200, 5916.276631, 0.0, 1999.99999052
153.0, 192869, 16688694.6228, 7771053.6033, 0.012186596, 0.01226939, 0.012269, 0.0000003, 2.1475453, 2.1352759, 1.94297647, 0.00000, 0.8854116116, 5227.087361, 5958.751466, 0.0, 1999.99999052
154.0, 194869, 16688740.4449, 7732098.4533, 0.011382095, 0.01146009, 0.011460, 0.0000003, 2.1583709, 2.1469108, 1.95650625, 0.00000, 0.8837496880, 5268.389177, 6001.522562, 0.0, 1999.99999052
155.0, 196869, 16688782.8560, 7693143.3033, 0.010624447, 0.01069788, 0.010698, 0.0000003, 2.1693056, 2.1586077, 1.97008908, 0.00000, 0.8820640377, 5310.001658, 6044.591033, 0.0, 1999.99999052
156.0, 198869, 16688822.0888, 7654188.1533, 0.009911310, 0.00998041, 0.009980, 0.0000003, 2.1803512, 2.1703708, 1.98372946, 0.00000, 0.8803543583, 5351.925910, 6087.958091, 0.0, 1999.99999052
157.0, 200869, 16688858.3617, 7615233.0033, 0.009240439, 0.00930543, 0.009305, 0.0000003, 2.1915094, 2.1822040, 1.99743182, 0.00000, 0.8786203402, 5394.163134, 6131.625049, 0.0, 1999.99999052
158.0, 202869, 16688891.8795, 7576277.8533, 0.008609922, 0.00867077, 0.008671, 0.0000005, 2.2027820, 2.1941113, 2.01120049, 0.00000, 0.8768616670, 5436.714624, 6175.593312, 0.0, 1999.99999052
159.0, 204869, 16688922.8340, 7537322.7033, 0.008017204, 0.00807437, 0.008074, 0.0000005, 2.2141708, 2.2060964, 2.02503970, 0.00000, 0.8750780145, 5479.581766, 6219.864383, 0.0, 1999.99999052
160.0, 206869, 16688951.4051, 7498367.5533, 0.007460567, 0.00751424, 0.007514, 0.0000004, 2.2256776, 2.2181634, 2.03895362, 0.00000, 0.8732690517, 5522.766036, 6264.439854, 0.0, 1999.99999052
161.0, 208869, 16688977.7611, 7459412.4033, 0.006938121, 0.00698848, 0.006988, 0.0000004, 2.2373043, 2.2303158, 2.05294636, 0.00000, 0.8714344399, 5566.268998, 6309.321411, 0.0, 1999.99999052
162.0, 210869, 16689002.0593, 7420457.2533, 0.006448058, 0.00649528, 0.006495, 0.0000004, 2.2490527, 2.2425575, 2.06702192, 0.00000, 0.8695738328, 5610.092306, 6354.510825, 0.0, 1999.99999052
163.0, 212869, 16689024.4473, 7381502.1033, 0.005988649, 0.00603291, 0.006033, 0.0000004, 2.2609250, 2.2548920, 2.08118429, 0.00000, 0.8676868767, 5654.237696, 6400.009958, 0.0, 1999.99999052
164.0, 214869, 16689045.0627, 7342546.9533, 0.005558242, 0.00559969, 0.005600, 0.0000003, 2.2729229, 2.2673232, 2.09543737, 0.00000, 0.8657732097, 5698.706994, 6445.820756, 0.0, 1999.99999052
165.0, 216869, 16689064.0343, 7303591.8033, 0.005155256, 0.00519406, 0.005194, 0.0000003, 2.2850486, 2.2798545, 2.10978500, 0.00000, 0.8638324625, 5743.502107, 6491.945253, 0.0, 1999.99999052
166.0, 218869, 16689081.4823, 7264636.6533, 0.004778185, 0.00481448, 0.004814, 0.0000003, 2.2973041, 2.2924897, 2.12423101, 0.00000, 0.8618642576, 5788.625028, 6538.385563, 0.0, 1999.99999052
167.0, 220869, 16689097.5189, 7225681.5033, 0.004425589, 0.00445952, 0.004460, 0.0000003, 2.3096916, 2.3052321, 2.13877914, 0.00000, 0.8598682092, 5834.077828, 6585.143887, 0.0, 1999.99999052
168.0, 222869, 16689112.2490, 7186726.3533, 0.004096343, 0.00412779, 0.004128, 0.0000003, 2.3222132, 2.3180854, 2.15343313, 0.00000, 0.8578439234, 5879.862666, 6632.222505, 0.0, 1999.99999052
169.0, 224869, 16689125.7701, 7147771.2033, 0.003788624, 0.00381798, 0.003818, 0.0000005, 2.3348711, 2.3310531, 2.16819667, 0.00000, 0.8557909979, 5925.981777, 6679.623780, 0.0, 1999.99999052
170.0, 226869, 16689138.1732, 7108816.0533, 0.003501451, 0.00352884, 0.003529, 0.0000004, 2.3476676, 2.3441387, 2.18307342, 0.00000, 0.8537090217, 5972.437479, 6727.350157, 0.0, 1999.99999052
171.0, 228869, 16689149.5433, 7069860.9033, 0.003233635, 0.00325917, 0.003259, 0.0000004, 2.3606049, 2.3573458, 2.19806702, 0.00000, 0.8515975752, 6019.232170, 6775.404157, 0.0, 1999.99999052
172.0, 230869, 16689159.9592, 7030905.7533, 0.002984044, 0.00300783, 0.003008, 0.0000004, 2.3736855, 2.3706777, 2.21318109, 0.00000, 0.8494562298, 6066.368327, 6823.788385, 0.0, 1999.99999052
173.0, 232869, 16689169.4945, 6991950.6033, 0.002751596, 0.00277375, 0.002774, 0.0000004, 2.3869117, 2.3841379, 2.22841921, 0.00000, 0.8472845482, 6113.848507, 6872.505522, 0.0, 1999.99999052
174.0, 234869, 16689178.2089, 6952995.4533, 0.002535600, 0.00255615, 0.002556, 0.0000003, 2.4002860, 2.3977298, 2.24378472, 0.00000, 0.8450820835, 6161.675344, 6921.558327, 0.0, 1999.99999052
175.0, 236869, 16689186.1583, 6914040.3033, 0.002335239, 0.00235430, 0.002354, 0.0000003, 2.4138108, 2.4114565, 2.25928092, 0.00000, 0.8428483801, 6209.851544, 6970.949630, 0.0, 1999.99999052
176.0, 238869, 16689193.4063, 6875085.1533, 0.002149479, 0.00216714, 0.002167, 0.0000003, 2.4274889, 2.4253217, 2.27491152, 0.00000, 0.8405829728, 6258.379890, 7020.682339, 0.0, 1999.99999052
177.0, 240869, 16689200.0113, 6836130.0033, 0.001977352, 0.00199372, 0.001994, 0.0000003, 2.4413227, 2.4393290, 2.29068021, 0.00000, 0.8382853864, 6307.263248, 7070.759441, 0.0, 1999.99999052
178.0, 242869, 16689206.0270, 6797174.8533, 0.001818186, 0.00183310, 0.001833, 0.0000005, 2.4553150, 2.4534819, 2.30659065, 0.00000, 0.8359551358, 6356.504565, 7121.184006, 0.0, 1999.99999052
179.0, 244869, 16689211.5031, 6758219.7033, 0.001670623, 0.00168442, 0.001684, 0.0000004, 2.4694685, 2.4677841, 2.32264650, 0.00000, 0.8335917256, 6406.106870, 7171.959186, 0.0, 1999.99999052
180.0, 246869, 16689216.4852, 6719264.5533, 0.001534119, 0.00154688, 0.001547, 0.0000004, 2.4837861, 2.4822392, 2.33885143, 0.00000, 0.8311946499, 6456.073271, 7223.088208, 0.0, 1999.99999052
181.0, 248869, 16689221.0153, 6680309.4033, 0.001407916, 0.00141971, 0.001420, 0.0000004, 2.4982706, 2.4968509, 2.35520912, 0.00000, 0.8287633921, 6506.406959, 7274.574385, 0.0, 1999.99999052
182.0, 250869, 16689225.1322, 6641354.2533, 0.001291305, 0.00130220, 0.001302, 0.0000004, 2.5129249, 2.5116227, 2.37172325, 0.00000, 0.8262974250, 6557.111207, 7326.421107, 0.0, 1999.99999052
183.0, 252869, 16689228.8712, 6602399.1033, 0.001183619, 0.00119368, 0.001194, 0.0000003, 2.5277521, 2.5265585, 2.38839752, 0.00000, 0.8237962098, 6608.189368, 7378.631847, 0.0, 1999.99999052
184.0, 254869, 16689232.2653, 6563443.9533, 0.001084235, 0.00109351, 0.001094, 0.0000003, 2.5427553, 2.5416618, 2.40523566, 0.00000, 0.8212591968, 6659.644879, 7431.210158, 0.0, 1999.99999052
185.0, 256869, 16689235.3443, 6524488.8033, 0.000992566, 0.00100112, 0.001001, 0.0000003, 2.5579376, 2.5569365, 2.42224140, 0.00000, 0.8186858243, 6711.481259, 7484.159677, 0.0, 1999.99999052
186.0, 258869, 16689238.1359, 6485533.6533, 0.000908066, 0.00091595, 0.000916, 0.0000003, 2.5733022, 2.5723862, 2.43941854, 0.00000, 0.8160755189, 6763.702112, 7537.484121, 0.0, 1999.99999052
187.0, 260869, 16689240.6654, 6446578.5033, 0.000830456, 0.00083748, 0.000837, 0.0000005, 2.5888524, 2.5880149, 2.45677088, 0.00000, 0.8134276951, 6816.311124, 7591.187292, 0.0, 1999.99999052
188.0, 262869, 16689242.9560, 6407623.3533, 0.000758768, 0.00076524, 0.000765, 0.0000004, 2.6045917, 2.6038265, 2.47430228, 0.00000, 0.8107417549, 6869.312069, 7645.273076, 0.0, 1999.99999052
189.0, 264869, 16689245.0290, 6368668.2033, 0.000692808, 0.00069876, 0.000699, 0.0000004, 2.6205235, 2.6198248, 2.49201665, 0.00000, 0.8080170875, 6922.708805, 7699.745444, 0.0, 1999.99999052
190.0, 266869, 16689246.9039, 6329713.0533, 0.000632158, 0.00063763, 0.000638, 0.0000004, 2.6366514, 2.6360138, 2.50991792, 0.00000, 0.8052530691, 6976.505278, 7754.608452, 0.0, 1999.99999052
191.0, 268869, 16689248.5985, 6290757.9033, 0.000576425, 0.00058145, 0.000581, 0.0000003, 2.6529790, 2.6523975, 2.52801011, 0.00000, 0.8024490625, 7030.705523, 7809.866244, 0.0, 1999.99999052
192.0, 270869, 16689250.1292, 6251802.7533, 0.000525245, 0.00052986, 0.000530, 0.0000003, 2.6695100, 2.6689801, 2.54629728, 0.00000, 0.7996044171, 7085.313663, 7865.523054, 0.0, 1999.99999052
193.0, 272869, 16689251.5110, 6212847.6033, 0.000478275, 0.00048251, 0.000483, 0.0000003, 2.6862483, 2.6857658, 2.56478356, 0.00000, 0.7967184678, 7140.333913, 7921.583202, 0.0, 1999.99999052
194.0, 274869, 16689252.7576, 6173892.4533, 0.000435199, 0.00043908, 0.000439, 0.0000003, 2.7031978, 2.7027587, 2.58347314, 0.00000, 0.7937905354, 7195.770581, 7978.051104, 0.0, 1999.99999052
195.0, 276869, 16689253.8813, 6134937.3033, 0.000395957, 0.00039927, 0.000399, 0.0000005, 2.7203626, 2.7199633, 2.60237030, 0.00000, 0.7908199261, 7251.628068, 8034.931264, 0.0, 1999.99999052
196.0, 278869, 16689263.5000, 6095982.1533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7377481, 2.7377481, 2.62185973, 0.00000, 0.7878058199, 7307.912942, 8092.230394, 0.0, 1999.99999052
197.0, 280869, 16689263.5000, 6057027.0033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7553556, 2.7553556, 2.64114996, 0.00000, 0.7847472926, 7364.633471, 8149.956926, 0.0, 1999.99999052
198.0, 282869, 16689263.5000, 6018071.8533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7731911, 2.7731911, 2.66066408, 0.00000, 0.7816439470, 7421.787883, 8208.109072, 0.0, 1999.99999052
199.0, 284869, 16689263.5000, 5979116.7033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7912590, 2.7912590, 2.68040647, 0.00000, 0.7784950234, 7479.381034, 8266.691793, 0.0, 1999.99999052
200.0, 286869, 16689263.5000, 5940161.5533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8095639, 2.8095639, 2.70038161, 0.00000, 0.7752997456, 7537.417880, 8325.710144, 0.0, 1999.99999052
201.0, 288869, 16689263.5000, 5901206.4033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8281105, 2.8281105, 2.72059408, 0.00000, 0.7720573202, 7595.903477, 8385.169282, 0.0, 1999.99999052
202.0, 290869, 16689263.5000, 5862251.2533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8469035, 2.8469035, 2.74104861, 0.00000, 0.7687669363, 7654.842985, 8445.074464, 0.0, 1999.99999052
203.0, 292869, 16689263.5000, 5823296.1033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8659479, 2.8659479, 2.76175004, 0.00000, 0.7654277648, 7714.241669, 8505.431053, 0.0, 1999.99999052
204.0, 294869, 16689263.5000, 5784340.9533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8852489, 2.8852489, 2.78270335, 0.00000, 0.7620389579, 7774.104904, 8566.244520, 0.0, 1999.99999052
205.0, 296869, 16689263.5000, 5745385.8033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9048116, 2.9048116, 2.80391365, 0.00000, 0.7585996490, 7834.438175, 8627.520446, 0.0, 1999.99999052
206.0, 298869, 16689263.5000, 5706430.6533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9246414, 2.9246414, 2.82538619, 0.00000, 0.7551089512, 7895.247086, 8689.264526, 0.0, 1999.99999052
207.0, 300869, 16689263.5000, 5667475.5033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9447438, 2.9447438, 2.84712637, 0.00000, 0.7515659579, 7956.537353, 8751.482572, 0.0, 1999.99999052
208.0, 302869, 16689263.5000, 5628520.3533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9651245, 2.9651245, 2.86913972, 0.00000, 0.7479697411, 8018.314819, 8814.180515, 0.0, 1999.99999052
209.0, 304869, 16689263.5000, 5589565.2033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.9857892, 2.9857892, 2.89143195, 0.00000, 0.7443193515, 8080.585446, 8877.364410, 0.0, 1999.99999052
210.0, 306869, 16689263.5000, 5550610.0533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0067440, 3.0067440, 2.91400891, 0.00000, 0.7406138176, 8143.355329, 8941.040438, 0.0, 1999.99999052
211.0, 308869, 16689263.5000, 5511654.9033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0279950, 3.0279950, 2.93687664, 0.00000, 0.7368521448, 8206.630690, 9005.214913, 0.0, 1999.99999052
212.0, 310869, 16689263.5000, 5472699.7533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0495485, 3.0495485, 2.96004131, 0.00000, 0.7330333153, 8270.417888, 9069.894279, 0.0, 1999.99999052
213.0, 312869, 16689263.5000, 5433744.6033, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0714111, 3.0714111, 2.98350932, 0.00000, 0.7291562867, 8334.723422, 9135.085120, 0.0, 1999.99999052
214.0, 314869, 16689263.5000, 5394789.4533, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0935894, 3.0935894, 3.00728721, 0.00000, 0.7252199916, 8399.553931, 9200.794162, 0.0, 1999.99999052
215.0, 316869, 16316944.3000, 5355905.1705, 0.000000000, 0.00000000, 0.000000, 0.0000000, 3.0743397, 3.0743397, 2.98844769, 0.00000, 0.7212280569, 8464.838778, 9266.949827, 0.0, 1999.99999052
216.0, 318869, 14827667.5000, 5319430.3725, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8154509, 2.8154509, 2.79739126, -0.39940, 0.7174043818, 8526.710419, 9329.847128, -1.3, 1998.07147796
217.0, 320861, 13338390.7000, 5286498.9345, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5512761, 2.5512761, 2.53140934, -0.39640, 0.7138250821, 8583.042188, 9388.305656, -1.3, 1985.26942347
218.0, 322840, 10701315.5000, 5257766.1281, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0589823, 2.0589823, 2.03435165, -0.39340, 0.7106463320, 8632.604192, 9439.862893, -1.3, 1972.56389112
219.0, 324806, 4425705.5000, 2991075.6458, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.4796368, 1.4796368, 1.44498215, -0.39040, 0.7085599290, 8664.399634, 9473.396340, -1.3, 1959.95488093
220.0, 326760, 4425705.5000, 2981323.8044, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.4844766, 1.4844766, 1.44971390, -0.38740, 0.7065761223, 8694.464342, 9505.146536, -1.2, 1947.44239288
221.0, 328701, 4425705.5000, 2971571.9630, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.4893482, 1.4893482, 1.45448109, -0.38440, 0.7045791256, 8724.662276, 9537.000920, -1.2, 1935.02642699
222.0, 330630, 4425705.5000, 2961820.1216, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.4942520, 1.4942520, 1.45928405, -0.38140, 0.7025688244, 8754.993775, 9568.960273, -1.2, 1922.70698324
223.0, 332546, 4425705.5000, 2952068.2802, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.4991881, 1.4991881, 1.46412313, -0.37840, 0.7005451026, 8785.459193, 9601.025383, -1.2, 1910.48406165
224.0, 334451, 4425705.5000, 2942316.4388, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5041569, 1.5041569, 1.46899869, -0.37540, 0.6985078426, 8816.058896, 9633.197046, -1.2, 1898.35766220
225.0, 336343, 4425705.5000, 2932564.5974, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5091587, 1.5091587, 1.47391107, -0.37240, 0.6964569257, 8846.793265, 9665.476068, -1.2, 1886.32778491
226.0, 338224, 4425705.5000, 2922812.7560, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5141940, 1.5141940, 1.47886065, -0.36940, 0.6943922316, 8877.662693, 9697.863259, -1.2, 1874.39442976
227.0, 340092, 4425705.5000, 2913060.9146, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5192629, 1.5192629, 1.48384779, -0.36640, 0.6923136386, 8908.667586, 9730.359439, -1.2, 1862.55759677
228.0, 341949, 4425705.5000, 2903309.0732, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5243660, 1.5243660, 1.48887284, -0.36340, 0.6902210234, 8939.808366, 9762.965437, -1.2, 1850.81728592
229.0, 343794, 4425705.5000, 2893557.2318, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5295034, 1.5295034, 1.49393619, -0.36040, 0.6881142615, 8971.085465, 9795.682087, -1.2, 1839.17349723
230.0, 345627, 4425705.5000, 2883805.3904, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5346755, 1.5346755, 1.49903821, -0.35740, 0.6859932267, 9002.499333, 9828.510236, -1.2, 1827.62623068
231.0, 347449, 4425705.5000, 2874053.5490, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5398828, 1.5398828, 1.50417927, -0.35440, 0.6838577912, 9034.050429, 9861.450734, -1.1, 1816.17548629
232.0, 349259, 4425705.5000, 2864301.7076, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5451255, 1.5451255, 1.50935977, -0.35140, 0.6817078258, 9065.739228, 9894.504442, -1.1, 1804.82126404
233.0, 351059, 4425705.5000, 2854549.8662, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5504040, 1.5504040, 1.51458010, -0.34840, 0.6795431997, 9097.566219, 9927.672231, -1.1, 1793.56356395
234.0, 352847, 4425705.5000, 2844798.0248, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5557187, 1.5557187, 1.51984063, -0.34540, 0.6773637804, 9129.531904, 9960.954978, -1.1, 1782.40238600
235.0, 354623, 4425705.5000, 2835046.1834, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5610700, 1.5610700, 1.52514178, -0.34240, 0.6751694340, 9161.636799, 9994.353568, -1.1, 1771.33773021
236.0, 356389, 4425705.5000, 2825294.3420, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5664582, 1.5664582, 1.53048395, -0.33940, 0.6729600247, 9193.881434, 10027.868899, -1.1, 1760.36959656
237.0, 358144, 4425705.5000, 2815542.5006, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5718837, 1.5718837, 1.53586754, -0.33640, 0.6707354152, 9226.266352, 10061.501873, -1.1, 1749.49798507
238.0, 359888, 4425705.5000, 2805790.6592, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5773470, 1.5773470, 1.54129296, -0.33340, 0.6684954664, 9258.792111, 10095.253405, -1.1, 1738.72289572
239.0, 361622, 4425705.5000, 2796038.8178, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5828484, 1.5828484, 1.54676063, -0.33040, 0.6662400377, 9291.459283, 10129.124416, -1.1, 1728.04432853
240.0, 363344, 4425705.5000, 2786286.9764, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5883883, 1.5883883, 1.55227097, -0.32740, 0.6639689865, 9324.268453, 10163.115837, -1.1, 1717.46228348
241.0, 365057, 4425705.5000, 2776535.1350, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5939670, 1.5939670, 1.55782441, -0.32440, 0.6616821687, 9357.220221, 10197.228610, -1.0, 1706.97676059
242.0, 366758, 4425705.5000, 2766783.2936, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5995852, 1.5995852, 1.56342137, -0.32140, 0.6593794381, 9390.315201, 10231.463685, -1.0, 1696.58775984
243.0, 368450, 4425705.5000, 2757031.4522, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6052430, 1.6052430, 1.56906231, -0.31840, 0.6570606469, 9423.554021, 10265.822021, -1.0, 1686.29528125
244.0, 370131, 4425705.5000, 2747279.6108, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6109410, 1.6109410, 1.57474765, -0.31540, 0.6547256455, 9456.937323, 10300.304587, -1.0, 1676.09932480
245.0, 371802, 4425705.5000, 2737527.7694, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6166797, 1.6166797, 1.58047784, -0.31240, 0.6523742823, 9490.465765, 10334.912363, -1.0, 1665.99989051
246.0, 373463, 4425705.5000, 2727775.9280, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6224593, 1.6224593, 1.58625335, -0.30940, 0.6500064038, 9524.140018, 10369.646338, -1.0, 1655.99697836
247.0, 375114, 4425705.5000, 2718024.0866, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6282805, 1.6282805, 1.59207462, -0.30640, 0.6476218547, 9557.960768, 10404.507510, -1.0, 1646.09058837
248.0, 376755, 4425705.5000, 2708272.2452, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6341435, 1.6341435, 1.59794212, -0.30340, 0.6452204776, 9591.928714, 10439.496889, -1.0, 1636.28072052
249.0, 378387, 4425705.5000, 2698520.4038, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6400489, 1.6400489, 1.60385632, -0.30040, 0.6428021132, 9626.044572, 10474.615494, -1.0, 1626.56737483
250.0, 380008, 4425705.5000, 2688768.5624, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6459972, 1.6459972, 1.60981769, -0.29740, 0.6403666003, 9660.309073, 10509.864354, -1.0, 1616.95055128
251.0, 381621, 4425705.5000, 2679016.7210, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6519888, 1.6519888, 1.61582673, -0.29440, 0.6379137753, 9694.722960, 10545.244510, -0.9, 1607.43024989
252.0, 383223, 4425705.5000, 2669264.8796, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6580241, 1.6580241, 1.62188391, -0.29140, 0.6354434730, 9729.286993, 10580.757012, -0.9, 1598.00647064
253.0, 384817, 4425705.5000, 2659513.0382, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6641037, 1.6641037, 1.62798973, -0.28840, 0.6329555257, 9764.001947, 10616.402923, -0.9, 1588.67921355
254.0, 386401, 4425705.5000, 2649761.1968, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6702281, 1.6702281, 1.63414470, -0.28540, 0.6304497637, 9798.868612, 10652.183314, -0.9, 1579.44847860
255.0, 387976, 4425705.5000, 2640009.3554, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6763977, 1.6763977, 1.64034931, -0.28240, 0.6279260153, 9833.887793, 10688.099269, -0.9, 1570.31426581
256.0, 389541, 4425705.5000, 2630257.5140, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6826130, 1.6826130, 1.64660408, -0.27940, 0.6253841064, 9869.060309, 10724.151884, -0.9, 1561.27657516
257.0, 391098, 4425705.5000, 2620505.6726, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6888746, 1.6888746, 1.65290954, -0.27640, 0.6228238606, 9904.386997, 10760.342263, -0.9, 1552.33540667
258.0, 392646, 4425705.5000, 2610753.8312, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6951830, 1.6951830, 1.65926620, -0.27340, 0.6202450994, 9939.868708, 10796.671525, -0.9, 1543.49076032
259.0, 394185, 4425705.5000, 2601001.9898, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7015387, 1.7015387, 1.66567461, -0.27040, 0.6176476419, 9975.506309, 10833.140798, -0.9, 1534.74263613
260.0, 395716, 4425705.5000, 2591250.1484, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7079422, 1.7079422, 1.67213531, -0.26740, 0.6150313050, 10011.300682, 10869.751225, -0.9, 1526.09103408
261.0, 397237, 4425705.5000, 2581498.3070, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7143941, 1.7143941, 1.67864884, -0.26440, 0.6123959030, 10047.252725, 10906.503957, -0.9, 1517.53595419
262.0, 398751, 4425705.5000, 2571746.4656, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7208949, 1.7208949, 1.68521576, -0.26140, 0.6097412479, 10083.363354, 10943.400160, -0.8, 1509.07739644
263.0, 400256, 4425705.5000, 2561994.6242, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7274453, 1.7274453, 1.69183664, -0.25840, 0.6070671492, 10119.633498, 10980.441012, -0.8, 1500.71536085
