time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
244.0, 369964, 4425705.5000, 2747279.6108, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6109410, 1.6109410, 1.57455851, -0.31540, 0.6556019231, 9443.994362, 10287.265943, -1.0, 1676.09933396
245.0, 371635, 4425705.5000, 2737527.7694, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6166797, 1.6166797, 1.58028832, -0.31240, 0.6532538629, 9477.516857, 10321.869566, -1.0, 1665.99989967
246.0, 373296, 4425705.5000, 2727775.9280, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6224593, 1.6224593, 1.58606345, -0.30940, 0.6508893009, 9511.185192, 10356.599379, -1.0, 1655.99698752
247.0, 374947, 4425705.5000, 2718024.0866, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6282805, 1.6282805, 1.59188436, -0.30640, 0.6485080816, 9545.000052, 10391.456382, -1.0, 1646.09059753
248.0, 376589, 4425705.5000, 2708272.2452, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6341435, 1.6341435, 1.59775151, -0.30340, 0.6461100480, 9578.962137, 10426.441583, -1.0, 1636.28072968
249.0, 378220, 4425705.5000, 2698520.4038, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6400489, 1.6400489, 1.60366537, -0.30040, 0.6436950407, 9613.072162, 10461.556003, -1.0, 1626.56738399
250.0, 379842, 4425705.5000, 2688768.5624, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6459972, 1.6459972, 1.60962642, -0.29740, 0.6412628985, 9647.330855, 10496.800670, -1.0, 1616.95056044
251.0, 381454, 4425705.5000, 2679016.7210, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6519888, 1.6519888, 1.61563514, -0.29440, 0.6388134582, 9681.738962, 10532.176627, -0.9, 1607.43025905
252.0, 383057, 4425705.5000, 2669264.8796, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6580241, 1.6580241, 1.62169202, -0.29140, 0.6363465544, 9716.297241, 10567.684923, -0.9, 1598.00647980
253.0, 384650, 4425705.5000, 2659513.0382, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6641037, 1.6641037, 1.62779755, -0.28840, 0.6338620196, 9751.006468, 10603.326621, -0.9, 1588.67922271
254.0, 386234, 4425705.5000, 2649761.1968, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6702281, 1.6702281, 1.63395223, -0.28540, 0.6313596842, 9785.867430, 10639.102793, -0.9, 1579.44848776
255.0, 387809, 4425705.5000, 2640009.3554, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6763977, 1.6763977, 1.64015658, -0.28240, 0.6288393766, 9820.880934, 10675.014523, -0.9, 1570.31427497
256.0, 389375, 4425705.5000, 2630257.5140, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6826130, 1.6826130, 1.64641110, -0.27940, 0.6263009226, 9856.047798, 10711.062907, -0.9, 1561.27658432
257.0, 390931, 4425705.5000, 2620505.6726, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6888746, 1.6888746, 1.65271632, -0.27640, 0.6237441463, 9891.368859, 10747.249050, -0.9, 1552.33541583
258.0, 392479, 4425705.5000, 2610753.8312, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6951830, 1.6951830, 1.65907276, -0.27340, 0.6211688689, 9926.844966, 10783.574071, -0.9, 1543.49076948
259.0, 394018, 4425705.5000, 2601001.9898, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7015387, 1.7015387, 1.66548096, -0.27040, 0.6185749099, 9962.476988, 10820.039099, -0.9, 1534.74264529
260.0, 395549, 4425705.5000, 2591250.1484, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7079422, 1.7079422, 1.67194146, -0.26740, 0.6159620860, 9998.265805, 10856.645275, -0.9, 1526.09104324
261.0, 397071, 4425705.5000, 2581498.3070, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7143941, 1.7143941, 1.67845481, -0.26440, 0.6133302118, 10034.212316, 10893.393753, -0.9, 1517.53596335
262.0, 398584, 4425705.5000, 2571746.4656, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7208949, 1.7208949, 1.68502156, -0.26140, 0.6106790994, 10070.317435, 10930.285698, -0.8, 1509.07740560
263.0, 400089, 4425705.5000, 2561994.6242, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7274453, 1.7274453, 1.69164228, -0.25840, 0.6080085584, 10106.582093, 10967.322287, -0.8, 1500.71537001
264.0, 401585, 4425705.5000, 2552242.7828, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7340457, 1.7340457, 1.69831754, -0.25540, 0.6053183959, 10143.007236, 11004.504712, -0.8, 1492.44985656
265.0, 403074, 4425705.5000, 2542490.9414, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7406967, 1.7406967, 1.70504793, -0.25240, 0.6026084165, 10179.593826, 11041.834174, -0.8, 1484.28086527
266.0, 404554, 4425705.5000, 2532739.1000, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7473989, 1.7473989, 1.71183402, -0.24940, 0.5998784223, 10216.342844, 11079.311890, -0.8, 1476.20839612
267.0, 406026, 4425705.5000, 2522987.2586, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7541529, 1.7541529, 1.71867641, -0.24640, 0.5971282128, 10253.255284, 11116.939088, -0.8, 1468.23244913
268.0, 407491, 4425705.5000, 2513235.4172, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7609594, 1.7609594, 1.72557571, -0.24340, 0.5943575846, 10290.332160, 11154.717009, -0.8, 1460.35302428
269.0, 408947, 4425705.5000, 2503483.5758, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7678189, 1.7678189, 1.73253253, -0.24040, 0.5915663318, 10327.574501, 11192.646910, -0.8, 1452.57012159
270.0, 410396, 4425705.5000, 2493731.7344, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7747320, 1.7747320, 1.73954750, -0.23740, 0.5887542457, 10364.983354, 11230.730057, -0.8, 1444.88374104
271.0, 411837, 4425705.5000, 2483979.8930, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7816994, 1.7816994, 1.74662124, -0.23440, 0.5859211150, 10402.559783, 11268.967735, -0.8, 1437.29388265
272.0, 413270, 4425705.5000, 2474228.0516, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7887217, 1.7887217, 1.75375439, -0.23140, 0.5830667252, 10440.304870, 11307.361238, -0.7, 1429.80054640
273.0, 414696, 4425705.5000, 2464476.2102, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7957996, 1.7957996, 1.76094760, -0.22840, 0.5801908592, 10478.219712, 11345.911878, -0.7, 1422.40373231
274.0, 416115, 4425705.5000, 2454724.3688, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8029338, 1.8029338, 1.76820153, -0.22540, 0.5772932969, 10516.305426, 11384.620979, -0.7, 1415.10344036
275.0, 417527, 4425705.5000, 2444972.5274, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8101248, 1.8101248, 1.77551684, -0.22240, 0.5743738152, 10554.563147, 11423.489880, -0.7, 1407.89967057
276.0, 418931, 4425705.5000, 2435220.6860, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8173735, 1.8173735, 1.78289422, -0.21940, 0.5714321881, 10592.994027, 11462.519936, -0.7, 1400.79242292
277.0, 420328, 4425705.5000, 2425468.8446, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8246804, 1.8246804, 1.79033436, -0.21640, 0.5684681862, 10631.599237, 11501.712516, -0.7, 1393.78169743
278.0, 421719, 4425705.5000, 2415717.0032, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8320463, 1.8320463, 1.79783794, -0.21340, 0.5654815774, 10670.379965, 11541.069003, -0.7, 1386.86749408
279.0, 423102, 4425705.5000, 2405965.1618, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8394720, 1.8394720, 1.80540568, -0.21040, 0.5624721261, 10709.337420, 11580.590798, -0.7, 1380.04981289
280.0, 424479, 4425705.5000, 2396213.3204, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8469581, 1.8469581, 1.81303829, -0.20740, 0.5594395935, 10748.472828, 11620.279315, -0.7, 1373.32865384
281.0, 425849, 4425705.5000, 2386461.4790, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8545053, 1.8545053, 1.82073651, -0.20440, 0.5563837378, 10787.787434, 11660.135986, -0.7, 1366.70401695
282.0, 427212, 4425705.5000, 2376709.6376, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8621145, 1.8621145, 1.82850109, -0.20140, 0.5533043135, 10827.282502, 11700.162259, -0.6, 1360.17590220
283.0, 428569, 4425705.5000, 2366957.7962, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8697864, 1.8697864, 1.83633276, -0.19840, 0.5502010719, 10866.959317, 11740.359596, -0.6, 1353.74430961
284.0, 429920, 4425705.5000, 2357205.9548, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8775218, 1.8775218, 1.84423229, -0.19540, 0.5470737607, 10906.819182, 11780.729478, -0.6, 1347.40923916
285.0, 431264, 4425705.5000, 2347454.1134, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8853214, 1.8853214, 1.85220047, -0.19240, 0.5439221243, 10946.863422, 11821.273403, -0.6, 1341.17069087
286.0, 432602, 4425705.5000, 2337702.2720, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8931861, 1.8931861, 1.86023807, -0.18940, 0.5407459033, 10987.093378, 11861.992884, -0.6, 1335.02866472
287.0, 433934, 4425705.5000, 2327950.4306, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9011167, 1.9011167, 1.86834590, -0.18640, 0.5375448347, 11027.510415, 11902.889454, -0.6, 1328.98316073
288.0, 435260, 4425705.5000, 2318198.5892, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9091141, 1.9091141, 1.87652477, -0.18340, 0.5343186519, 11068.115918, 11943.964663, -0.6, 1323.03417888
289.0, 436580, 4425705.5000, 2308446.7478, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9171789, 1.9171789, 1.88477552, -0.18040, 0.5310670844, 11108.911291, 11985.220076, -0.6, 1317.18171919
290.0, 437894, 4425705.5000, 2298694.9064, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9253123, 1.9253123, 1.89309896, -0.17740, 0.5277898581, 11149.897962, 12026.657281, -0.6, 1311.42578164
291.0, 439203, 4425705.5000, 2288943.0650, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9335149, 1.9335149, 1.90149597, -0.17440, 0.5244866946, 11191.077376, 12068.277881, -0.6, 1305.76636625
292.0, 440506, 4425705.5000, 2279191.2236, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9417877, 1.9417877, 1.90996740, -0.17140, 0.5211573118, 11232.451003, 12110.083500, -0.6, 1300.20347300
293.0, 441804, 4425705.5000, 2269439.3822, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9501316, 1.9501316, 1.91851414, -0.16840, 0.5178014236, 11274.020335, 12152.075780, -0.5, 1294.73710191
294.0, 443096, 4425705.5000, 2259687.5408, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9585476, 1.9585476, 1.92713708, -0.16540, 0.5144187396, 11315.786884, 12194.256383, -0.5, 1289.36725296
295.0, 444382, 4425705.5000, 2249935.6994, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9670364, 1.9670364, 1.93583714, -0.16240, 0.5110089653, 11357.752185, 12236.626990, -0.5, 1284.09392617
296.0, 445664, 4425705.5000, 2240183.8580, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9755992, 1.9755992, 1.94461523, -0.15940, 0.5075718019, 11399.917798, 12279.189303, -0.5, 1278.91712152
297.0, 446940, 4425705.5000, 2230432.0166, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9842369, 1.9842369, 1.95347229, -0.15640, 0.5041069462, 11442.285301, 12321.945044, -0.5, 1273.83683903
298.0, 448211, 4425705.5000, 2220680.1752, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9929504, 1.9929504, 1.96240929, -0.15340, 0.5006140908, 11484.856301, 12364.895957, -0.5, 1268.85307868
299.0, 449478, 4425705.5000, 2210928.3338, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0017408, 2.0017408, 1.97142719, -0.15040, 0.4970929235, 11527.632425, 12408.043804, -0.5, 1263.96584049
300.0, 450739, 4425705.5000, 2201176.4924, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0106091, 2.0106091, 1.98052699, -0.14740, 0.4935431278, 11570.615326, 12451.390373, -0.5, 1259.17512444
301.0, 451996, 4425705.5000, 2191424.6510, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0195563, 2.0195563, 1.98970968, -0.14440, 0.4899643821, 11613.806678, 12494.937469, -0.5, 1254.48093055
302.0, 453248, 4425705.5000, 2181672.8096, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0285835, 2.0285835, 1.99897629, -0.14140, 0.4863563605, 11657.208184, 12538.686924, -0.5, 1249.88325880
303.0, 454496, 4425705.5000, 2171920.9682, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0376918, 2.0376918, 2.00832787, -0.13840, 0.4827187321, 11700.821569, 12582.640589, -0.4, 1245.38210921
304.0, 455739, 4425705.5000, 2162169.1268, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0468822, 2.0468822, 2.01776547, -0.13540, 0.4790511608, 11744.648585, 12626.800340, -0.4, 1240.97748176
305.0, 456978, 4425705.5000, 2152417.2854, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0561559, 2.0561559, 2.02729016, -0.13240, 0.4753533058, 11788.691008, 12671.168075, -0.4, 1236.66937647
306.0, 458213, 4425705.5000, 2142665.4440, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0655140, 2.0655140, 2.03690305, -0.12940, 0.4716248210, 11832.950641, 12715.745717, -0.4, 1232.45779332
307.0, 459443, 4425705.5000, 2132913.6026, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0749577, 2.0749577, 2.04660524, -0.12640, 0.4678653551, 11877.429314, 12760.535214, -0.4, 1228.34273233
308.0, 460669, 4425705.5000, 2123161.7612, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0844881, 2.0844881, 2.05639788, -0.12340, 0.4640745514, 11922.128883, 12805.538536, -0.4, 1224.32419348
309.0, 461892, 4425705.5000, 2113409.9198, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0941065, 2.0941065, 2.06628211, -0.12040, 0.4602520480, 11967.051233, 12850.757680, -0.4, 1220.40217679
310.0, 463110, 4425705.5000, 2103658.0784, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1038141, 2.1038141, 2.07625912, -0.11740, 0.4563974772, 12012.198273, 12896.194668, -0.4, 1216.57668224
311.0, 464325, 4425705.5000, 2093906.2370, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1136121, 2.1136121, 2.08633011, -0.11440, 0.4525104657, 12057.571945, 12941.851550, -0.4, 1212.84770985
312.0, 465536, 4425705.5000, 2084154.3956, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1235017, 2.1235017, 2.09462876, -0.10000, 0.4485911659, 12103.170572, 12987.724141, -0.3, 1209.27124245
313.0, 466744, 4425705.5000, 2074402.5542, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1334844, 2.1334844, 2.10539894, -0.10000, 0.4446411413, 12148.982821, 13033.791680, -0.3, 1206.05383745
314.0, 467948, 4425705.5000, 2064650.7128, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1435614, 2.1435614, 2.11625511, -0.10000, 0.4406565946, 12195.034056, 13080.096424, -0.3, 1202.83643245
315.0, 469149, 4425705.5000, 2054898.8714, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1537340, 2.1537340, 2.09400309, 0.06667, 0.4366402682, 12241.302054, 13126.603862, -0.1, 1199.88714453
316.0, 470349, 4425705.5000, 2045147.0300, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1640036, 2.1640036, 2.11903227, 0.00585, 0.4326216592, 12287.569088, 13172.968789, 0.0, 1200.00557211
317.0, 471549, 4425705.5000, 2035395.1886, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1743716, 2.1743716, 2.13153314, 0.00051, 0.4285650271, 12334.102658, 13219.605737, 0.0, 1199.99969558
318.0, 472749, 4425705.5000, 2025643.3472, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1848395, 2.1848395, 2.14314148, -0.00007, 0.4244720039, 12380.887013, 13266.492956, 0.0, 1200.00010037
319.0, 473949, 4425705.5000, 2015891.5058, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1954086, 2.1954086, 2.15471345, -0.00001, 0.4203421011, 12427.924737, 13313.633342, -0.0, 1199.99997987
320.0, 475149, 4425705.5000, 2006139.6644, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2060805, 2.2060805, 2.16638903, -0.00000, 0.4161749085, 12475.217807, 13361.028842, 0.0, 1200.00000169
321.0, 476349, 4425705.5000, 1996387.8230, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2168566, 2.2168566, 2.17816111, 0.00000, 0.4119699991, 12522.768305, 13408.681545, 0.0, 1199.99999918
322.0, 477549, 4425705.5000, 1986635.9816, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2277385, 2.2277385, 2.19002969, 0.00000, 0.4077269418, 12570.578326, 13456.593547, 0.0, 1199.99999918
323.0, 478749, 4425705.5000, 1976884.1402, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2387278, 2.2387278, 2.20199614, 0.00000, 0.4034452980, 12618.650000, 13504.766980, 0.0, 1199.99999918
324.0, 479949, 4425705.5000, 1967132.2988, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2498261, 2.2498261, 2.21406195, 0.00000, 0.3991246225, 12666.985491, 13553.204006, 0.0, 1199.99999918
325.0, 481149, 4425705.5000, 1957380.4574, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2610349, 2.2610349, 2.22622863, 0.00000, 0.3947644625, 12715.586993, 13601.906821, 0.0, 1199.99999918
326.0, 482349, 4425705.5000, 1947628.6160, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2723560, 2.2723560, 2.23849774, 0.00000, 0.3903643584, 12764.456736, 13650.877656, 0.0, 1199.99999918
327.0, 483549, 4425705.5000, 1937876.7746, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2837910, 2.2837910, 2.25087087, 0.00000, 0.3859238428, 12813.596983, 13700.118774, 0.0, 1199.99999918
328.0, 484749, 4425705.5000, 1928124.9332, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2953417, 2.2953417, 2.26334963, 0.00000, 0.3814424408, 12863.010032, 13749.632475, 0.0, 1199.99999918
329.0, 485949, 4425705.5000, 1918373.0918, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3070098, 2.3070098, 2.27593567, 0.00000, 0.3769196699, 12912.698218, 13799.421095, 0.0, 1199.99999918
330.0, 487149, 4425705.5000, 1908621.2504, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3187971, 2.3187971, 2.28863067, 0.00000, 0.3723550393, 12962.663913, 13849.487005, 0.0, 1199.99999918
331.0, 488349, 4425705.5000, 1898869.4090, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3307056, 2.3307056, 2.30143636, 0.00000, 0.3677480505, 13012.909523, 13899.832615, 0.0, 1199.99999918
332.0, 489549, 4425705.5000, 1889117.5676, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3427369, 2.3427369, 2.31435450, 0.00000, 0.3630981963, 13063.437497, 13950.460371, 0.0, 1199.99999918
333.0, 490749, 4425705.5000, 1879365.7262, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3548932, 2.3548932, 2.32738687, 0.00000, 0.3584049612, 13114.250318, 14001.372760, 0.0, 1199.99999918
334.0, 491949, 4425705.5000, 1869613.8848, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3671762, 2.3671762, 2.34053531, 0.00000, 0.3536678213, 13165.350513, 14052.572308, 0.0, 1199.99999918
335.0, 493149, 4425705.5000, 1859862.0434, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3795881, 2.3795881, 2.35380169, 0.00000, 0.3488862433, 13216.740647, 14104.061581, 0.0, 1199.99999918
336.0, 494349, 4425705.5000, 1850110.2020, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3921307, 2.3921307, 2.36718793, 0.00000, 0.3440596853, 13268.423327, 14155.843188, 0.0, 1199.99999918
337.0, 495549, 4425705.5000, 1840358.3606, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4048064, 2.4048064, 2.38069597, 0.00000, 0.3391875958, 13320.401203, 14207.919780, 0.0, 1199.99999918
338.0, 496749, 4425705.5000, 1830606.5192, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4176170, 2.4176170, 2.39432780, 0.00000, 0.3342694141, 13372.676967, 14260.294050, 0.0, 1199.99999918
339.0, 497949, 4425705.5000, 1820854.6778, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4305649, 2.4305649, 2.40808548, 0.00000, 0.3293045696, 13425.253356, 14312.968735, 0.0, 1199.99999918
340.0, 499149, 4425705.5000, 1811102.8364, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4436522, 2.4436522, 2.42197108, 0.00000, 0.3242924819, 13478.133154, 14365.946621, 0.0, 1199.99999918
341.0, 500349, 4425705.5000, 1801350.9950, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4568813, 2.4568813, 2.43598674, 0.00000, 0.3192325604, 13531.319188, 14419.230535, 0.0, 1199.99999918
342.0, 501549, 4425705.5000, 1791599.1536, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4702543, 2.4702543, 2.45013462, 0.00000, 0.3141242041, 13584.814334, 14472.823355, 0.0, 1199.99999918
343.0, 502749, 4425705.5000, 1781847.3122, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4837737, 2.4837737, 2.46441697, 0.00000, 0.3089668014, 13638.621516, 14526.728005, 0.0, 1199.99999918
344.0, 503949, 4425705.5000, 1772095.4708, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4974419, 2.4974419, 2.47883605, 0.00000, 0.3037597298, 13692.743708, 14580.947461, 0.0, 1199.99999918
345.0, 505149, 4425705.5000, 1762343.6294, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5112614, 2.5112614, 2.49339419, 0.00000, 0.2985023556, 13747.183933, 14635.484748, 0.0, 1199.99999918
346.0, 506349, 4425705.5000, 1752591.7880, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5252346, 2.5252346, 2.50809377, 0.00000, 0.2931940339, 13801.945267, 14690.342941, 0.0, 1199.99999918
347.0, 507549, 4425705.5000, 1742839.9466, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5393643, 2.5393643, 2.52293723, 0.00000, 0.2878341079, 13857.030838, 14745.525170, 0.0, 1199.99999918
348.0, 508749, 4425705.5000, 1733088.1052, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5536529, 2.5536529, 2.53792706, 0.00000, 0.2824219089, 13912.443828, 14801.034619, 0.0, 1199.99999918
349.0, 509949, 4425705.5000, 1723336.2638, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5681033, 2.5681033, 2.55306581, 0.00000, 0.2769567559, 13968.187476, 14856.874526, 0.0, 1199.99999918
350.0, 511149, 4425705.5000, 1713584.4224, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5827181, 2.5827181, 2.56835608, 0.00000, 0.2714379556, 14024.265074, 14913.048187, 0.0, 1199.99999918
351.0, 512349, 4425705.5000, 1703832.5810, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5975002, 2.5975002, 2.58380056, 0.00000, 0.2658648016, 14080.679976, 14969.558956, 0.0, 1199.99999918
352.0, 513549, 4425705.5000, 1694080.7396, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6124525, 2.6124525, 2.59940196, 0.00000, 0.2602365744, 14137.435593, 15026.410243, 0.0, 1199.99999918
353.0, 514749, 4425705.5000, 1684328.8982, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6275780, 2.6275780, 2.61516309, 0.00000, 0.2545525409, 14194.535395, 15083.605523, 0.0, 1199.99999918
354.0, 515949, 4425705.5000, 1674577.0568, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6428796, 2.6428796, 2.63108681, 0.00000, 0.2488119543, 14251.982918, 15141.148331, 0.0, 1199.99999918
355.0, 517149, 4425705.5000, 1664825.2154, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6583604, 2.6583604, 2.64717605, 0.00000, 0.2430140535, 14309.781758, 15199.042264, 0.0, 1199.99999918
356.0, 518349, 4425705.5000, 1655073.3740, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6740237, 2.6740237, 2.66343381, 0.00000, 0.2371580630, 14367.935579, 15257.290989, 0.0, 1199.99999918
357.0, 519549, 4425705.5000, 1645321.5326, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6898727, 2.6898727, 2.67986318, 0.00000, 0.2312431922, 14426.448109, 15315.898234, 0.0, 1199.99999918
358.0, 520749, 4425705.5000, 1635569.6912, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7059107, 2.7059107, 2.69646730, 0.00000, 0.2252686354, 14485.323146, 15374.867798, 0.0, 1199.99999918
359.0, 521949, 4425705.5000, 1625817.8498, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7221410, 2.7221410, 2.71324940, 0.00000, 0.2192335710, 14544.564558, 15434.203551, 0.0, 1199.99999918
360.0, 523149, 4425705.5000, 1616066.0084, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7385673, 2.7385673, 2.73021279, 0.00000, 0.2131371614, 14604.176283, 15493.909433, 0.0, 1199.99999918
361.0, 524349, 4425705.5000, 1606314.1670, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7551930, 2.7551930, 2.74736086, 0.00000, 0.2069785525, 14664.162334, 15553.989458, 0.0, 1199.99999918
362.0, 525549, 4425705.5000, 1596562.3256, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7720218, 2.7720218, 2.76469708, 0.00000, 0.2007568732, 14724.526799, 15614.447715, 0.0, 1199.99999918
363.0, 526749, 4425705.5000, 1586810.4842, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7890574, 2.7890574, 2.78222501, 0.00000, 0.1944712350, 14785.273843, 15675.288370, 0.0, 1199.99999918
364.0, 527949, 4425705.5000, 1577058.6428, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8063037, 2.8063037, 2.79994832, 0.00000, 0.1881207316, 14846.407710, 15736.515669, 0.0, 1199.99999918
365.0, 529149, 4425705.5000, 1567306.8014, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8237646, 2.8237646, 2.81787073, 0.00000, 0.1817044382, 14907.932725, 15798.133938, 0.0, 1199.99999918
366.0, 530349, 4425705.5000, 1557554.9600, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.8414442, 2.8414442, 2.83599610, 0.00000, 0.1752214114, 14969.853297, 15860.147588, 0.0, 1199.99999918
