time, alt, thrust, weight, ADC_guess, ADC_actual, ADC_adj, ADC_error, A_raw, A_total, A_h, A_v, bigG, V_as, V_horiz_mph, V_vert_inc, V_vert 
228.0, 316743, 4448005.5000, 2789252.8726, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.5946942, 1.5946942, 1.46783639, -0.13600, 0.7591210130, 7755.652864, 8614.161883, -0.4, 1341.95922723
229.0, 318083, 4448005.5000, 2779451.5855, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6003177, 1.6003177, 1.47344500, -0.13300, 0.7572980656, 7787.343540, 8646.423024, -0.4, 1337.63181750
230.0, 319419, 4448005.5000, 2769650.2984, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6059809, 1.6059809, 1.47910187, -0.13000, 0.7554612181, 7819.170371, 8678.807728, -0.4, 1333.40092993
231.0, 320750, 4448005.5000, 2759849.0113, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6116844, 1.6116844, 1.48480746, -0.12700, 0.7536103297, 7851.134217, 8711.317060, -0.4, 1329.26656450
232.0, 322077, 4448005.5000, 2750047.7242, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6174285, 1.6174285, 1.49056223, -0.12400, 0.7517452580, 7883.235948, 8743.952094, -0.4, 1325.22872123
233.0, 323400, 4448005.5000, 2740246.4371, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6232137, 1.6232137, 1.49636665, -0.12100, 0.7498658584, 7915.476449, 8776.713912, -0.4, 1321.28740010
234.0, 324720, 4448005.5000, 2730445.1500, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6290404, 1.6290404, 1.50222119, -0.11800, 0.7479719848, 7947.856620, 8809.603610, -0.4, 1317.44260113
235.0, 326035, 4448005.5000, 2720643.8629, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6349091, 1.6349091, 1.50812632, -0.11500, 0.7460634889, 7980.377376, 8842.622292, -0.4, 1313.69432430
236.0, 327347, 4448005.5000, 2710842.5758, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6408203, 1.6408203, 1.51408254, -0.11200, 0.7441402207, 8013.039643, 8875.771074, -0.4, 1310.04256963
237.0, 328655, 4448005.5000, 2701041.2887, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6467743, 1.6467743, 1.52009032, -0.10900, 0.7422020279, 8045.844366, 8909.051081, -0.4, 1306.48733710
238.0, 329960, 4448005.5000, 2691240.0016, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6527718, 1.6527718, 1.52615018, -0.10600, 0.7402487566, 8078.792500, 8942.463451, -0.3, 1303.02862673
239.0, 331262, 4448005.5000, 2681438.7145, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6588130, 1.6588130, 1.53226260, -0.10300, 0.7382802507, 8111.885017, 8976.009330, -0.3, 1299.66643850
240.0, 332560, 4448005.5000, 2671637.4274, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6648986, 1.6648986, 1.53842810, -0.10000, 0.7362963520, 8145.122903, 9009.689877, -0.3, 1296.40077243
241.0, 333854, 4448005.5000, 2661836.1403, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6710290, 1.6710290, 1.54588219, -0.10000, 0.7342961031, 8178.517101, 9043.519831, -0.3, 1293.18336743
242.0, 335146, 4448005.5000, 2652034.8532, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6772048, 1.6772048, 1.55337810, -0.10000, 0.7322785439, 8212.078486, 9077.513763, -0.3, 1289.96596243
243.0, 336434, 4448005.5000, 2642233.5661, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6834263, 1.6834263, 1.56091630, -0.10000, 0.7302435089, 8245.807962, 9111.672594, -0.3, 1286.74855743
244.0, 337719, 4448005.5000, 2632432.2790, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6896942, 1.6896942, 1.56849729, -0.10000, 0.7281908305, 8279.706443, 9145.997258, -0.3, 1283.53115243
245.0, 339001, 4448005.5000, 2622630.9919, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.6960089, 1.6960089, 1.57612156, -0.10000, 0.7261203392, 8313.774856, 9180.488699, -0.3, 1280.31374743
246.0, 340280, 4448005.5000, 2612829.7048, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7023710, 1.7023710, 1.58378961, -0.10000, 0.7240318634, 8348.014137, 9215.147871, -0.3, 1277.09634243
247.0, 341556, 4448005.5000, 2603028.4177, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7087810, 1.7087810, 1.59150194, -0.10000, 0.7219252294, 8382.425232, 9249.975742, -0.3, 1273.87893743
248.0, 342828, 4448005.5000, 2593227.1306, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7152395, 1.7152395, 1.59925906, -0.10000, 0.7198002613, 8417.009101, 9284.973286, -0.3, 1270.66153243
249.0, 344097, 4448005.5000, 2583425.8435, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7217469, 1.7217469, 1.60706151, -0.10000, 0.7176567812, 8451.766714, 9320.141494, -0.3, 1267.44412743
250.0, 345363, 4448005.5000, 2573624.5564, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7283040, 1.7283040, 1.61490981, -0.10000, 0.7154946088, 8486.699052, 9355.481365, -0.3, 1264.22672243
251.0, 346625, 4448005.5000, 2563823.2693, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7349111, 1.7349111, 1.62280450, -0.10000, 0.7133135618, 8521.807109, 9390.993911, -0.3, 1261.00931743
252.0, 347885, 4448005.5000, 2554021.9822, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7415690, 1.7415690, 1.63074612, -0.10000, 0.7111134555, 8557.091891, 9426.680155, -0.3, 1257.79191243
253.0, 349141, 4448005.5000, 2544220.6951, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7482782, 1.7482782, 1.63873523, -0.10000, 0.7088941028, 8592.554415, 9462.541133, -0.3, 1254.57450743
254.0, 350394, 4448005.5000, 2534419.4080, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7550392, 1.7550392, 1.64677239, -0.10000, 0.7066553144, 8628.195711, 9498.577894, -0.3, 1251.35710243
255.0, 351644, 4448005.5000, 2524618.1209, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7618528, 1.7618528, 1.65485817, -0.10000, 0.7043968986, 8664.016821, 9534.791496, -0.3, 1248.13969743
256.0, 352890, 4448005.5000, 2514816.8338, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7687195, 1.7687195, 1.66299314, -0.10000, 0.7021186613, 8700.018801, 9571.183013, -0.3, 1244.92229243
257.0, 354133, 4448005.5000, 2505015.5467, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7756399, 1.7756399, 1.67117791, -0.10000, 0.6998204058, 8736.202717, 9607.753532, -0.3, 1241.70488743
258.0, 355374, 4448005.5000, 2495214.2596, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7826147, 1.7826147, 1.67941306, -0.10000, 0.6975019332, 8772.569652, 9644.504150, -0.3, 1238.48748243
259.0, 356610, 4448005.5000, 2485412.9725, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7896444, 1.7896444, 1.68769920, -0.10000, 0.6951630416, 8809.120699, 9681.435979, -0.3, 1235.27007743
260.0, 357844, 4448005.5000, 2475611.6854, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.7967299, 1.7967299, 1.69603695, -0.10000, 0.6928035270, 8845.856966, 9718.550145, -0.3, 1232.05267243
261.0, 359075, 4448005.5000, 2465810.3983, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8038717, 1.8038717, 1.70442694, -0.10000, 0.6904231825, 8882.779575, 9755.847787, -0.3, 1228.83526743
262.0, 360302, 4448005.5000, 2456009.1112, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8110704, 1.8110704, 1.71286979, -0.10000, 0.6880217986, 8919.889660, 9793.330057, -0.3, 1225.61786243
263.0, 361526, 4448005.5000, 2446207.8241, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8183269, 1.8183269, 1.72136615, -0.10000, 0.6855991630, 8957.188371, 9830.998123, -0.3, 1222.40045743
264.0, 362747, 4448005.5000, 2436406.5370, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8256418, 1.8256418, 1.72991668, -0.10000, 0.6831550608, 8994.676872, 9868.853165, -0.3, 1219.18305243
265.0, 363964, 4448005.5000, 2426605.2499, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8330157, 1.8330157, 1.73852205, -0.10000, 0.6806892742, 9032.356341, 9906.896380, -0.3, 1215.96564743
266.0, 365178, 4448005.5000, 2416803.9628, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8404494, 1.8404494, 1.74718293, -0.10000, 0.6782015825, 9070.227971, 9945.128976, -0.3, 1212.74824243
267.0, 366390, 4448005.5000, 2407002.6757, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8479437, 1.8479437, 1.75590000, -0.10000, 0.6756917622, 9108.292970, 9983.552180, -0.3, 1209.53083743
268.0, 367598, 4448005.5000, 2397201.3886, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8554993, 1.8554993, 1.76467398, -0.10000, 0.6731595867, 9146.552561, 10022.167232, -0.3, 1206.31343243
269.0, 368802, 4448005.5000, 2387400.1015, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8631169, 1.8631169, 1.77350556, -0.10000, 0.6706048266, 9185.007984, 10060.975388, -0.3, 1203.09602743
270.0, 370004, 4448005.5000, 2377598.8144, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8707973, 1.8707973, 1.78239547, -0.10000, 0.6680272494, 9223.660493, 10099.977920, -0.3, 1199.87862243
271.0, 371204, 4448005.5000, 2367797.5273, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8785413, 1.8785413, 1.75992189, -0.00878, 0.6654795641, 9261.911205, 10138.373444, -0.0, 1199.97638034
272.0, 372404, 4448005.5000, 2357996.2402, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8863497, 1.8863497, 1.76622456, -0.00077, 0.6629064044, 9300.393052, 10177.004334, -0.0, 1199.99891134
273.0, 373604, 4448005.5000, 2348194.9531, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.8942233, 1.8942233, 1.77529417, 0.00005, 0.6603092362, 9339.084647, 10215.845828, 0.0, 1200.00006391
274.0, 374804, 4448005.5000, 2338393.6660, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9021628, 1.9021628, 1.78474963, -0.00001, 0.6576881596, 9377.983269, 10254.893970, 0.0, 1200.00000269
275.0, 376004, 4448005.5000, 2328592.3789, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9101692, 1.9101692, 1.79424576, -0.00000, 0.6550429450, 9417.090014, 10294.149779, 0.0, 1200.00000050
276.0, 377204, 4448005.5000, 2318791.0918, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9182433, 1.9182433, 1.80380614, 0.00000, 0.6523733365, 9456.406252, 10333.614630, 0.0, 1200.00000035
277.0, 378404, 4448005.5000, 2308989.8047, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9263859, 1.9263859, 1.81342998, 0.00000, 0.6496790757, 9495.933362, 10373.289902, 0.0, 1200.00000035
278.0, 379604, 4448005.5000, 2299188.5176, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9345980, 1.9345980, 1.82311791, 0.00000, 0.6469599006, 9535.672739, 10413.176992, 0.0, 1200.00000035
279.0, 380804, 4448005.5000, 2289387.2305, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9428804, 1.9428804, 1.83287078, 0.00000, 0.6442155458, 9575.625799, 10453.277316, 0.0, 1200.00000035
280.0, 382004, 4448005.5000, 2279585.9434, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9512340, 1.9512340, 1.84268945, 0.00000, 0.6414457420, 9615.793973, 10493.592307, 0.0, 1200.00000035
281.0, 383204, 4448005.5000, 2269784.6563, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9596597, 1.9596597, 1.85257479, 0.00000, 0.6386502161, 9656.178714, 10534.123418, 0.0, 1200.00000035
282.0, 384404, 4448005.5000, 2259983.3692, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9681585, 1.9681585, 1.86252770, 0.00000, 0.6358286914, 9696.781494, 10574.872122, 0.0, 1200.00000035
283.0, 385604, 4448005.5000, 2250182.0821, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9767314, 1.9767314, 1.87254906, 0.00000, 0.6329808869, 9737.603802, 10615.839911, 0.0, 1200.00000035
284.0, 386804, 4448005.5000, 2240380.7950, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9853792, 1.9853792, 1.88263980, 0.00000, 0.6301065181, 9778.647151, 10657.028296, 0.0, 1200.00000035
285.0, 388004, 4448005.5000, 2230579.5079, 0.000000000, 0.00000000, 0.000000, 0.0000000, 1.9941031, 1.9941031, 1.89280087, 0.00000, 0.6272052960, 9819.913070, 10698.438810, 0.0, 1200.00000035
286.0, 389204, 4448005.5000, 2220778.2208, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0029040, 2.0029040, 1.90303320, 0.00000, 0.6242769279, 9861.403112, 10740.073006, 0.0, 1200.00000035
287.0, 390404, 4448005.5000, 2210976.9337, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0117829, 2.0117829, 1.91333777, 0.00000, 0.6213211165, 9903.118849, 10781.932458, 0.0, 1200.00000035
288.0, 391604, 4448005.5000, 2201175.6466, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0207408, 2.0207408, 1.92371556, 0.00000, 0.6183375605, 9945.061877, 10824.018760, 0.0, 1200.00000035
289.0, 392804, 4448005.5000, 2191374.3595, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0297789, 2.0297789, 1.93416757, 0.00000, 0.6153259542, 9987.233810, 10866.333531, 0.0, 1200.00000035
290.0, 394004, 4448005.5000, 2181573.0724, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0388982, 2.0388982, 1.94469483, 0.00000, 0.6122859873, 10029.636287, 10908.878410, 0.0, 1200.00000035
291.0, 395204, 4448005.5000, 2171771.7853, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0480999, 2.0480999, 1.95529837, 0.00000, 0.6092173451, 10072.270969, 10951.655058, 0.0, 1200.00000035
292.0, 396404, 4448005.5000, 2161970.4982, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0573849, 2.0573849, 1.96597925, 0.00000, 0.6061197083, 10115.139540, 10994.665161, 0.0, 1200.00000035
293.0, 397604, 4448005.5000, 2152169.2111, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0667545, 2.0667545, 1.97673855, 0.00000, 0.6029927528, 10158.243706, 11037.910427, 0.0, 1200.00000035
294.0, 398804, 4448005.5000, 2142367.9240, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0762099, 2.0762099, 1.98757736, 0.00000, 0.5998361497, 10201.585199, 11081.392588, 0.0, 1200.00000035
295.0, 400004, 4448005.5000, 2132566.6369, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0857522, 2.0857522, 1.99849680, 0.00000, 0.5966495654, 10245.165773, 11125.113401, 0.0, 1200.00000035
296.0, 401204, 4448005.5000, 2122765.3498, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.0953826, 2.0953826, 2.00949800, 0.00000, 0.5934326612, 10288.987208, 11169.074647, 0.0, 1200.00000035
297.0, 402404, 4448005.5000, 2112964.0627, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1051023, 2.1051023, 2.02058213, 0.00000, 0.5901850931, 10333.051310, 11213.278132, 0.0, 1200.00000035
298.0, 403604, 4448005.5000, 2103162.7756, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1149126, 2.1149126, 2.03175036, 0.00000, 0.5869065123, 10377.359909, 11257.725689, 0.0, 1200.00000035
299.0, 404804, 4448005.5000, 2093361.4885, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1248148, 2.1248148, 2.04300390, 0.00000, 0.5835965645, 10421.914862, 11302.419174, 0.0, 1200.00000035
300.0, 406004, 4448005.5000, 2083560.2014, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1348102, 2.1348102, 2.05434396, 0.00000, 0.5802548900, 10466.718052, 11347.360474, 0.0, 1200.00000035
301.0, 407204, 4448005.5000, 2073758.9143, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1449000, 2.1449000, 2.06577180, 0.00000, 0.5768811238, 10511.771389, 11392.551500, 0.0, 1200.00000035
302.0, 408404, 4448005.5000, 2063957.6272, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1550857, 2.1550857, 2.07728869, 0.00000, 0.5734748949, 10557.076811, 11437.994190, 0.0, 1200.00000035
303.0, 409604, 4448005.5000, 2054156.3401, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1653685, 2.1653685, 2.08889591, 0.00000, 0.5700358270, 10602.636285, 11483.690514, 0.0, 1200.00000035
304.0, 410804, 4448005.5000, 2044355.0530, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1757500, 2.1757500, 2.10059480, 0.00000, 0.5665635378, 10648.451804, 11529.642466, 0.0, 1200.00000035
305.0, 412004, 4448005.5000, 2034553.7659, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1862315, 2.1862315, 2.11238670, 0.00000, 0.5630576389, 10694.525394, 11575.852073, 0.0, 1200.00000035
306.0, 413204, 4448005.5000, 2024752.4788, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.1968144, 2.1968144, 2.12427297, 0.00000, 0.5595177361, 10740.859108, 11622.321389, 0.0, 1200.00000035
307.0, 414404, 4448005.5000, 2014951.1917, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2075004, 2.2075004, 2.13625502, 0.00000, 0.5559434287, 10787.455029, 11669.052501, 0.0, 1200.00000035
308.0, 415604, 4448005.5000, 2005149.9046, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2182908, 2.2182908, 2.14833427, 0.00000, 0.5523343099, 10834.315273, 11716.047525, 0.0, 1200.00000035
309.0, 416804, 4448005.5000, 1995348.6175, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2291872, 2.2291872, 2.16051218, 0.00000, 0.5486899664, 10881.441987, 11763.308609, 0.0, 1200.00000035
310.0, 418004, 4448005.5000, 1985547.3304, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2401911, 2.2401911, 2.17279022, 0.00000, 0.5450099781, 10928.837349, 11810.837934, 0.0, 1200.00000035
311.0, 419204, 4448005.5000, 1975746.0433, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2513043, 2.2513043, 2.18516992, 0.00000, 0.5412939184, 10976.503571, 11858.637713, 0.0, 1200.00000035
312.0, 420404, 4448005.5000, 1965944.7562, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2625282, 2.2625282, 2.19765282, 0.00000, 0.5375413537, 11024.442899, 11906.710192, 0.0, 1200.00000035
313.0, 421604, 4448005.5000, 1956143.4691, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2738647, 2.2738647, 2.21024048, 0.00000, 0.5337518434, 11072.657611, 11955.057653, 0.0, 1200.00000035
314.0, 422804, 4448005.5000, 1946342.1820, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2853153, 2.2853153, 2.22293452, 0.00000, 0.5299249398, 11121.150021, 12003.682411, 0.0, 1200.00000035
315.0, 424004, 4448005.5000, 1936540.8949, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.2968818, 2.2968818, 2.23573657, 0.00000, 0.5260601876, 11169.922481, 12052.586819, 0.0, 1200.00000035
316.0, 425204, 4448005.5000, 1926739.6078, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3085660, 2.3085660, 2.24864831, 0.00000, 0.5221571243, 11218.977374, 12101.773263, 0.0, 1200.00000035
317.0, 426404, 4448005.5000, 1916938.3207, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3203696, 2.3203696, 2.26167144, 0.00000, 0.5182152797, 11268.317126, 12151.244169, 0.0, 1200.00000035
318.0, 427604, 4448005.5000, 1907137.0336, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3322946, 2.3322946, 2.27480771, 0.00000, 0.5142341756, 11317.944196, 12201.001999, 0.0, 1200.00000035
319.0, 428804, 4448005.5000, 1897335.7465, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3443429, 2.3443429, 2.28805889, 0.00000, 0.5102133259, 11367.861084, 12251.049255, 0.0, 1200.00000035
320.0, 430004, 4448005.5000, 1887534.4594, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3565162, 2.3565162, 2.30142680, 0.00000, 0.5061522364, 11418.070329, 12301.388477, 0.0, 1200.00000035
321.0, 431204, 4448005.5000, 1877733.1723, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3688166, 2.3688166, 2.31491329, 0.00000, 0.5020504045, 11468.574510, 12352.022246, 0.0, 1200.00000035
322.0, 432404, 4448005.5000, 1867931.8852, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3812461, 2.3812461, 2.32852027, 0.00000, 0.4979073189, 11519.376248, 12402.953184, 0.0, 1200.00000035
323.0, 433604, 4448005.5000, 1858130.5981, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.3938067, 2.3938067, 2.34224965, 0.00000, 0.4937224600, 11570.478204, 12454.183956, 0.0, 1200.00000035
324.0, 434804, 4448005.5000, 1848329.3110, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4065005, 2.4065005, 2.35610342, 0.00000, 0.4894952987, 11621.883085, 12505.717268, 0.0, 1200.00000035
325.0, 436004, 4448005.5000, 1838528.0239, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4193297, 2.4193297, 2.37008360, 0.00000, 0.4852252971, 11673.593638, 12557.555870, 0.0, 1200.00000035
326.0, 437204, 4448005.5000, 1828726.7368, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4322964, 2.4322964, 2.38419225, 0.00000, 0.4809119081, 11725.612657, 12609.702559, 0.0, 1200.00000035
327.0, 438404, 4448005.5000, 1818925.4497, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4454029, 2.4454029, 2.39843147, 0.00000, 0.4765545746, 11777.942982, 12662.160176, 0.0, 1200.00000035
328.0, 439604, 4448005.5000, 1809124.1626, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4586513, 2.4586513, 2.41280341, 0.00000, 0.4721527301, 11830.587498, 12714.931608, 0.0, 1200.00000035
329.0, 440804, 4448005.5000, 1799322.8755, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4720441, 2.4720441, 2.42731029, 0.00000, 0.4677057980, 11883.549140, 12768.019792, 0.0, 1200.00000035
330.0, 442004, 4448005.5000, 1789521.5884, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4855836, 2.4855836, 2.44195434, 0.00000, 0.4632131913, 11936.830890, 12821.427711, 0.0, 1200.00000035
331.0, 443204, 4448005.5000, 1779720.3013, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.4992722, 2.4992722, 2.45673787, 0.00000, 0.4586743127, 11990.435781, 12875.158400, 0.0, 1200.00000035
332.0, 444404, 4448005.5000, 1769919.0142, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5131124, 2.5131124, 2.47166323, 0.00000, 0.4540885541, 12044.366895, 12929.214945, 0.0, 1200.00000035
333.0, 445604, 4448005.5000, 1760117.7271, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5271068, 2.5271068, 2.48673282, 0.00000, 0.4494552965, 12098.627368, 12983.600482, 0.0, 1200.00000035
334.0, 446804, 4448005.5000, 1750316.4400, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5412579, 2.5412579, 2.50194911, 0.00000, 0.4447739095, 12153.220390, 13038.318204, 0.0, 1200.00000035
335.0, 448004, 4448005.5000, 1740515.1529, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5555684, 2.5555684, 2.51731460, 0.00000, 0.4400437513, 12208.149204, 13093.371355, 0.0, 1200.00000035
336.0, 449204, 4448005.5000, 1730713.8658, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5700409, 2.5700409, 2.53283187, 0.00000, 0.4352641683, 12263.417108, 13148.763236, 0.0, 1200.00000035
337.0, 450404, 4448005.5000, 1720912.5787, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5846784, 2.5846784, 2.54850356, 0.00000, 0.4304344947, 12319.027460, 13204.497207, 0.0, 1200.00000035
338.0, 451604, 4448005.5000, 1711111.2916, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.5994835, 2.5994835, 2.56433235, 0.00000, 0.4255540525, 12374.983674, 13260.576683, 0.0, 1200.00000035
339.0, 452804, 4448005.5000, 1701310.0045, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6144591, 2.6144591, 2.58032101, 0.00000, 0.4206221509, 12431.289225, 13317.005142, 0.0, 1200.00000035
340.0, 454004, 4448005.5000, 1691508.7174, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6296084, 2.6296084, 2.59647235, 0.00000, 0.4156380861, 12487.947648, 13373.786120, 0.0, 1200.00000035
341.0, 455204, 4448005.5000, 1681707.4303, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6449342, 2.6449342, 2.61278927, 0.00000, 0.4106011410, 12544.962541, 13430.923219, 0.0, 1200.00000035
342.0, 456404, 4448005.5000, 1671906.1432, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6604397, 2.6604397, 2.62927472, 0.00000, 0.4055105849, 12602.337567, 13488.420103, 0.0, 1200.00000035
343.0, 457604, 4448005.5000, 1662104.8561, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6761281, 2.6761281, 2.64593172, 0.00000, 0.4003656729, 12660.076454, 13546.280502, 0.0, 1200.00000035
344.0, 458804, 4448005.5000, 1652303.5690, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.6920026, 2.6920026, 2.66276339, 0.00000, 0.3951656460, 12718.182996, 13604.508214, 0.0, 1200.00000035
345.0, 460004, 4448005.5000, 1642502.2819, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7080666, 2.7080666, 2.67977289, 0.00000, 0.3899097303, 12776.661059, 13663.107103, 0.0, 1200.00000035
346.0, 461204, 4448005.5000, 1632700.9948, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7243234, 2.7243234, 2.69696348, 0.00000, 0.3845971369, 12835.514576, 13722.081109, 0.0, 1200.00000035
347.0, 462404, 4448005.5000, 1622899.7077, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7407766, 2.7407766, 2.71433850, 0.00000, 0.3792270614, 12894.747555, 13781.434238, 0.0, 1200.00000035
348.0, 463604, 4448005.5000, 1613098.4206, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7574297, 2.7574297, 2.73190136, 0.00000, 0.3737986833, 12954.364075, 13841.170574, 0.0, 1200.00000035
349.0, 464804, 4448005.5000, 1603297.1335, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7742864, 2.7742864, 2.74965555, 0.00000, 0.3683111660, 13014.368294, 13901.294277, 0.0, 1200.00000035
350.0, 466004, 4448005.5000, 1593495.8464, 0.000000000, 0.00000000, 0.000000, 0.0000000, 2.7913505, 2.7913505, 2.76760467, 0.00000, 0.3627636562, 13074.764446, 13961.809582, 0.0, 1200.00000035
